"titleName","titleID"
"Machtozet pasodocleh yam - tichoni","T20365"
"Machtozet shiri ladinu","T20348"
"Machtozet shiri shelom","T20364"
"Machtozet shiri takvah -","T20368"
"Machtozet solviv ""kum v'hatachlech b'eretz""","T19848"
"Machtozet v'ales bain erevim","T20367"
"Machutenisty","T38795"
"Mack the Knife","T23135"
"MacPherson's Lament (Eng)","T2161"
"Mad About the Boy","T34174"
"Madagaskar (Polish)","T2164"
"Madam And The Census Man (Eng)","T2165"
"Madam And The Fortune Teller (Eng)","T2166"
"Madam And The Minister (Eng)","T2167"
"Madam And The Number Runner (Eng)","T2168"
"Madam And The Rent Man (Eng)","T2170"
"Madam And The Wrong Visitor (Eng)","T2171"
"Madam To You (Eng)","T2172"
"Madame Loulou","T17039"
"Madame Loulou-Ballade","T37459"
"Madamoiselle From Armintiere (Heb)","T2048"
"Madamoiselle From Armintiere (Yid)","T2049"
"Made In New York 18 Greatest Hits","T34175"
"Madhouse","T34176"
"Madlich","T34178"
"Madlich (Girls)","T36791"
"Madness","T16466"
"Madre Mia","T20023"
"madre mia si mi muero","T19769"
"Madre Mua Si Mi Muero","T2050"
"Madre Querida (A Yidishe Mame)","T2051"
"Madre un manseviko","T17765"
"Madre, la mi madre","T17767"
"Madriakh Letizmeret Livney Hanurim","T2052"
"Madrigale","T34179"
"Madro (Instr)","T10026"
"Madua Hayeled Tshakyhek Bakhalom","T16312"
"Maestoso Patetico","T17861"
"Maestral Hora - Bulgar (Instr)","T2054"
"Magama Farewell - Live in New York","T34180"
"Magdil Yeshuos Malko (Birhat,,,)","T2055"
"Magen Avot","T20116"
"Magen avot (Aminadav Aloni)","T113"
"Magen avot (Hugo Chaim Adler)","T516"
"Magias Monikanes - Syrtos","T19811"
"Magic Breath","T34181"
"Magic Guitar","T34182"
"Magic Magic","T41259"
"Magic Of Life (Vu Iz Dos Gesele)","T2056"
"Magic Violin","T34183"
"Magical Moments in Cantorial Music","T34184"
"Magische Tone","T14960"
"Magnetic Rag","T15203"
"Magnificent Seven Medley","T18188"
"Magpies","T18274"
"Magura","T19452"
"Magvoah","T16599"
"Mah ani yinol","T18544"
"Mah Ashiv/Shabchee","T18694"
"Mah Hashaah","T19696"
"Mah nashar li","T1011"
"Mah Nish-Ta-Noh - V'hee She-Om-Dah - Da-Yey-Nu","T34185"
"Mah Nishtana","T34186"
"Mah Novu","T34187"
"Mah omrim kulam?","T20111"
"Mah sheyihyeh","T20527"
"Mah Tovu","T17659"
"Mah Yedidus","T18459"
"Mah Zeh Gagoa","T18330"
"Mah-zel (Means Good Luck)","T34189"
"Maharizat Badichot Emmiot","T19693"
"Mahayr Vehovey (Heb)","T2057"
"Maḥei umasei–Makhnisei raḥamim","T4"
"Mahl Tseytlied (Instr)","T11844"
"Mahzel","T34190"
"Mahzel (Means Good Luck)","T34191"
"Mai Ko Mash Me Lon","T2058"
"Mai Ko Mash Me Lon (Holocaust)","T15924"
"Mai Ko Mashma Lon","T36684"
"Mai Ko Mashma Lon ","T39184"
"Mai Ko Mashma Lon (What Do I Hear?)","T39211"
"Mai Ku Mashmelon","T34192"
"Mai Lied (May Song)","T39335"
"Mai-ke-mashma-lon / A Monologue fin a jeshiwoh bucher","T34193"
"Mai-Ko-Mashma-Lon (A Monologue Fin A Jeshiwoh Bucher) ","T40069"
"Mai-Ko-Mashma-Lon-Monologue, fin ''Jeschive Bocher''","T38280"
"Mai-Ko-Mashmalon","T34194"
"Maida Sings Folk - Israeli and Jewish","T34195"
"Maidlach, Oh Maidlach (Oh Girls)","T37814"
"Maidlech, I Love You Just The Same (Girls, I Love You Just The Same), from ''Models Of Love''","T39676"
"Maidlid","T19750"
"Maika Rada Sitno Plete (Bulgarian)","T2063"
"Maimkeh Deliebah","T20301"
"Maimuna","T18946"
"Main Dominee Par Le Cour (French)","T2064"
"Main Harz zugeiht in mir","T34197"
"Main Harz Zugeiht In Mir (My Heart Is Heavy)","T36626"
"Main Shtetele Belz","T34198"
"Main Shtetele Belz - Shneider'l Bir Ichmira","T34199"
"Main Surkele, from ""The Jolly Pauper""","T37803"
"Main Taer Einikul","T34200"
"Main Veib (My Wife)","T36946"
"Main Veibel Zlate","T34201"
"Main Veibel Zlate ","T36393"
"Maine 3 Waiber","T38855"
"Mainly Rumanian (Instr, Medley)","T2070"
"Mainly Rumanian Finale","T43018"
"Maiska Nitch (May Night)","T38196"
"Maitre Schultz (French)","T2204"
"Majn Frajnd","T20487"
"Major General's Song","T2205"
"Major General's Song (Yid)","T2206"
"Make a Chanukah Miracle","T34202"
"Make a Joyful Sound","T34203"
"Make Believe","T34204"
"Make Believe / You Are Love / Misery Motive / Can't Help Lovin' Dat Man","T34206"
"Make Him Say Please","T34207"
"Make Him Say Please (Eng)","T8778"
"Make With the Kisses","T34208"
"Makedonska Humoreska (Macedonian)","T2207"
"Makes (Yid, Voyler Velvel)","T7771"
"Makh Lekhaim Brider","T9343"
"Makh Mir (Eng, Yid)","T2208"
"Makh Tsu Di Eygelekh","T2096"
"Makh Tsu Di Eygelekh (Kozlowski)","T42595"
"Makh Zhe Dayne Eygelekh Tsu","T2217"
"Makhar","T2219"
"Makhar (Medley)","T2220"
"Makhela Aliza (Merry Choir)","T2223"
"Makhela Aliza (The Singing Lesson)","T2311"
"Makhelat Nugnimו (Heb)","T2314"
"Makhmad Levav (My Sweetheart, Heb)","T2315"
"Makhn Honik Iz...Yidisher Parnose","T2316"
"Makhnes Geyen","T2317"
"Makhnes Geyen (Video)","T16950"
"Makhnise Rakhamin","T14684"
"Makhnisei Rakhamim (Heb)","T2318"
"Makhol Haroeh (Heb)","T2319"
"Makhrozet Shirey Palmakh (Heb)","T2321"
"Makhshoves (Thoughts, Yid)","T2322"
"Makhst Mikh Filn Yunger","T2323"
"Makht Dos Hintele Hau Hau","T12031"
"Makht Dos Khosidl Bim Bom","T11082"
"Makht Mir Nisht Keyn Foyle Komplimentn","T12877"
"Makht Oyf","T2324"
"Makin Whoopee","T41223"
"Makin'  Whoopee (Yid)","T2098"
"Makin' Wicky Wacky Down in Waikiki","T20920"
"Makin' Woopee!","T34209"
"Making Latkes (Eng)","T2099"
"Making the Best of Each Day","T34210"
"Making The List (Instr)","T10096"
"Maknes geyen (Selections from Mir trogn a gezang)","T526"
"Makom Menukhati (Mayn Rue Plats)","T2309"
"Makonovetski's Gas Nign (Inst)","T12317"
"Makutunim Gayn","T19517"
"Makvi Hasah","T19698"
"Mal D'amour (Love's Sickness)","T2310"
"Malachi","T21749"
"Malachi 03:10 (Vaharikosi...)","T2036"
"Malachi 03:24","T2037"
"Malaguena","T17188"
"Malagueña (Spanish Dance)","T34211"
"Malakhim","T16762"
"Malavsky Family","T34212"
"Malavsky's Historical Masterpieces","T34213"
"Maldicha Tripa De Madre","T9721"
"Male Wos Me Red (Leave Them Talk)","T40288"
"Malekhamoves","T2038"
"Malenka (Instr)","T9425"
"Malka & Joso","T34214"
"Malka and Moishe","T34215"
"Malka Kudisha (Heb)","T12511"
"Malkat Hakesamim","T22158"
"Malkele","T2039"
"Malkele Dem Rebns","T2100"
"Malkes","T39605"
"Malkha Shelkha","T16769"
"Malkhios Melokh (Heb)","T2101"
"Malkhut Hakhermon (Heb)","T2102"
"Malkhut Hakhermon (Yid)","T2103"
"Malkhuyot: Al ken n'kaveh l'kha....V'ne'emar lo hibit...V'al y'dei avodekha...M'lokh al kol ha'aretz","T34"
"Malkhuyot: alenue","T33"
"Malokhim Lid","T17058"
"Malorusiske Potpourri","T34216"
"Maloruski Potpourri","T13987"
"Maloruski Potpourri-Nr. 1","T36904"
"Maloruski Potpourri-Nr. 2","T36905"
"Malorussky Kazatchok (Little Russian Dance)","T40421"
"Malorz-Oberek","T39441"
"Malou Asumanu bar","T1174"
"Malovany Sings Yiddish Songs - I Long For The Song","T34217"
"Maltchy Grouz (Russian)","T7895"
"Malu Asamenu Bar","T34218"
"Malu Asameynu Bar (Heb)","T2104"
"Malurous Qu'o Uno Fenno (Auvergne)","T2105"
"MAM…","T34236"
"Mama","T2611"
"Mama (Mamele, Yid)","T2612"
"Mama (Sfatayim)","T43054"
"Mama (Yid, Barry Sisters)","T2613"
"Mama / Roumania / Bashanah Ha-Baah","T34220"
"Mama And Daughter (Eng)","T2615"
"Mama And Son (Mame Mit Dem Zindl)","T2616"
"Mama Baby Mama","T15783"
"Mama Blayb Gezunt","T2617"
"Mama Don't Cry (Eng, Yid)","T2618"
"Mama Goes where Papa Goes (Or Papa Don't Go Out Tonight)","T34221"
"Mama Goes Where Poppa Goes","T15031"
"Mama L'Shon - The Best Yiddish Songs","T34222"
"Mama Loshn (Eng, Yid)","T2619"
"Mama Mia Mi Querida","T7656"
"Mama Veyn Nisht Oyf Mayn Khasene","T2620"
"Mama Yo No Tengo Visto","T10900"
"Mama Yo Quiero","T34223"
"Mama Yo Quiero (Yid)","T2621"
"Mama Yokero","T19355"
"Mama, Do I Gotta?","T34224"
"Mamale","T19594"
"Mamaliga","T2622"
"Mamaliga Dance","T2624"
"Mamaliga-Roumanian Dance","T37130"
"Mamaliger","T2625"
"Mamaloshen","T34225"
"Maman, Petite Maman","T17099"
"Mamas Go Home (Eng, Recitation)","T2626"
"Mambo #5 (Instr)","T9836"
"Mambo A Bisl (Instr)","T14042"
"Mambo Kitsch (Para Susie)","T20268"
"Mambo Moish","T34226"
"Mambo Moish (Side 3)","T34228"
"Mame (Bixio)","T42478"
"Mame (Herman, Yid, Meym)","T2628"
"Mame (Instr, Klezmorim)","T2629"
"Mame (Markish)","T15231"
"Mame (Sakhar)","T2627"
"Mame Farus (Mother Why?) (Why Are We Being Beaten?)","T38467"
"Mame Iz Shuldik","T2630"
"Mame Koif Mir Dos","T39581"
"Mame Koif Mir Dos (Mame Keif Nair Dos)","T39580"
"Mame Leyent A Mayse","T2631"
"Mame Loshn (Eilat)","T20797"
"Mame Loshn (Gailing)","T2632"
"Mame Loshn (Grinblat)","T12834"
"Mame Loshn (Medley, Israeli Pops)","T2634"
"Mame Loshn (Picon)","T41544"
"Mame Mame Veyst Mistome","T2635"
"Mame Mit Dem Zindl","T2636"
"Mame Sheyner (Instr)","T10985"
"Mame Shlug Mich Nit ","T36509"
"Mame Shprakh","T2637"
"Mame, Shlog Mikh Nisht","T2638"
"Mame, Yiddishe Mame","T34229"
"Mame, Yiddishe Mame (Mother, Jewish Mother) Pt. 1","T36621"
"Mame, Yiddishe Mame (Mother, Jewish Mother) Pt. 2","T36622"
"Mame's Liedelach (Mother's Lullaby), from ''The Golden Bride''","T40675"
"Mamediker","T15413"
"Mamele (Gerro)","T2643"
"Mamele (Goodheart, Video)","T3100"
"Mamele (Goodheart)","T2639"
"Mamele (Haid)","T12042"
"Mamele (Peled)","T2644"
"Mamele Sis Gesehn A Dramele (Mama, I Saw A Drama)","T37751"
"Mamele, S'iz Gesheyn A Dramele","T2645"
"Mameniu harzuniu","T34230"
"Mameniu Lubeniu","T38392"
"Mameniu Lubeniu (Dear Mother Of Mine)","T38505"
"Mameniu, Liubeniu","T38381"
"Mamenu, from ''Der Yosin''","T38534"
"Mamenue Lubenue","T34231"
"Mamenue Lubenue ","T40641"
"Mamenyu","T34232"
"Mamenyu (Delman, Eng, Yid)","T2649"
"Mamenyu (Delman)","T2646"
"Mamenyu An Eytse","T2650"
"Mamenyu Elegy On The Triangle...","T2651"
"Mamenyu Kroynenyu","T41764"
"Mamenyu Libenyu","T2652"
"Mamenyu Mayne","T2653"
"Mamenyu Oy Mamenyu","T20730"
"Mamenyu Oy Mamenyu (Troyke)","T43063"
"Mamenyu Tatenyu","T15178"
"Mamenyu Tayere (Der Yungiker...)","T2654"
"Mames Gebate","T36810"
"Mames Harts","T2655"
"Mames Hit Aiere Meidlach (Mothers, Guard Your Girls)","T36528"
"Mames Viglid","T43299"
"Mames, Hiet Eiere Techter ","T37428"
"Mames, Hiet Eiere Techter; Feigele","T34233"
"Mamko (Czech)","T2657"
"Mamlekhet Akhdut Leumit","T19237"
"Mamma Goes Where Papa Goes","T34234"
"Mamma, Tell a Fairy-Tale","T3377"
"Mammenu Die Feilst Mir A Zind","T38588"
"Mammy","T34235"
"Mamselle Zizi (Creole French)","T11863"
"Mamser","T14263"
"Man darf bahalten","T20505"
"Man Darf Nit Sein Fershlofen","T39963"
"Man Davent Fun Ein Machzer (One Prays From A Prayer Book)","T36282"
"Man In A Hat","T10196"
"Man Legt Es Arauf Auf Mir","T39239"
"Man Legt Es Arouf Auf Mir","T34239"
"Man Of Constant Tsuris","T20985"
"Man of La Mancha","T34240"
"Man Of La Mancha (Eng)","T2658"
"Man Of Respect (Eng)","T2659"
"Man Proposes God Disposes","T2660"
"Man Sucht Uns","T43075"
"Man to Man","T34241"
"Manana Y Manana","T8418"
"Mandalay","T34242"
"Mandolin Melody","T41820"
"Mandolin Tears (Eng)","T2661"
"Mandrulita ","T37511"
"Manfred Lewandowski, Baritone","T34243"
"Manger Ovnt, Intro (Yid, Heb)","T2662"
"Mangers Tsavoe","T12668"
"Mangina Nishkahat","T34244"
"Manginat Hanadodim","T16657"
"Manginot 1 - Israeli Folk Dances","T34245"
"Manginot 2 - Israeli Folk Dances","T34246"
"Mangwani Mpulele (Zulu)","T8752"
"Manhattan","T34247"
"Mani Leyb Poem","T16822"
"Manier Man Dinges (??)","T11848"
"Manilow","T17526"
"Manischevitz Commercial (Eng)","T10431"
"Manischevitz Radio Commercial (Eng)","T2663"
"Manischewitz","T14934"
"Manishtano","T39024"
"Manka","T39215"
"Manna from the World of Jewish Song","T34248"
"Manny Blanc Plays Jewish Jazz","T34249"
"Mano Suave","T17680"
"Mansevo Del Dor","T18314"
"Mansevo Dobro","T19929"
"Many Waters (Instr)","T2664"
"Manyana (Parody)","T2666"
"Manyane (Yid)","T2667"
"Maof Hamkhshafot (Heb)","T2668"
"Maohevet Bekha","T16765"
"Maoz Alef Alef","T34250"
"Mapilim Lid","T20780"
"Maple Leaf Rag","T18753"
"Maqsoum","T21088"
"Maquam Hijaz (Arabic)","T2669"
"Mar'eh Choin","T38700"
"Mar'eh kohen","T601"
"Marak Kruv","T43300"
"Maran d'vishmayya (Dan Frohman)","T5"
"Marat Plaim","T19835"
"Marbeh","T9696"
"Marc Chagall (A Poem) (Side 1)","T2670"
"Marc Chagall (A Poem) (Side 2)","T12818"
"Marc Chagall (Video)","T19217"
"Marc Chagall a poem written & read in Yiddish by Aaron Kurtz","T34251"
"Marcel Farago","T43112"
"Marcel Farago: Quartet No. 1","T43111"
"Marcel Farago: String Quartet No 6","T43114"
"March","T17708"
"March ""Hello Musicians""","T18119"
"March ""Hello Musicians"" (Goldenshteyn II)","T3394"
"March (Cherniavsky, Instr)","T2671"
"March (Fidelio)","T8105"
"March (Instr)","T2672"
"March (Tchaikovsky, Parody)","T14572"
"March 1 (Bobov)","T20609"
"March 2 (Bobov)","T20610"
"March 3 (Bobov)","T20611"
"March 4 (Bobov)","T20612"
"March Bravely Comrades","T16182"
"March Maccabi","T43129"
"March Nign","T2673"
"March Of Dimes Broadcast","T9127"
"March Of Dimes Commercial (Yid)","T9125"
"March of the Boyards","T34252"
"March Of The Caucasian Chief","T11495"
"March Of The Maccabees","T41121"
"March of the Shikker","T21440"
"March Of Toys","T3389"
"March, fun ''The 2 Tanoim'' ","T36538"
"March, March, from ''Katinka'' ","T36507"
"March: Judges And Kings (Heritage)","T8235"
"Marcha Israeli","T34253"
"Marche Nuptial (Instr)","T11917"
"Marchen","T43301"
"Marches of the Israel Armed Forces","T34254"
"Marches of the Israel Defense Forces","T34255"
"Marches Waltzes & Hakofa Negunim - Time To Dance","T34257"
"Marches, Songs, Speeches - Nazi Germany - WW II - Hilter's Inferno Vol. 2","T34258"
"Marcia Falk Blessings in Song","T34259"
"Marcus Goldman Orchestra","T34260"
"Marechiare","T34261"
"Marel O Del","T43035"
"Margalit 'Travel with Me My Dove and Listen to Me' - Songs of the Middle East","T34262"
"Marganiot","T2674"
"Margaret","T38224"
"Margarita","T15514"
"Margarita, from ''Margarita'' ","T40761"
"Margaritkelekh","T2227"
"Margaritkelekh (Medley)","T8511"
"Margeritkes","T34263"
"Margesh Melech","T19197"
"Margie","T34265"
"Margo","T19607"
"Maria (Yid)","T12005"
"Mariasha","T34266"
"Mariashe","T2229"
"Marie Sanders","T19560"
"Mariko","T2231"
"Marilyn and Joe (Video)","T21926"
"Marilyn Jones (Heb)","T2232"
"Marilyn Michaels","T34267"
"Marinella (Greek)","T2233"
"Mario Castelnuovo-Tedesco - Naomi and Ruth, Op. 27 - Sacred Service for the Sabbath Eve, Op. 122","T34268"
"Mariposa Del Diluvio","T20336"
"Mariska","T15915"
"Marjanja","T16943"
"Mark Went To Klez Kamp...Khosidls","T12522"
"Market Song (Medieval Spanish)","T2234"
"Marko Der Fisher","T2681"
"Markus Der Shnayder","T7830"
"Marmorosh","T15933"
"Marol O Del (Instr)","T11298"
"Marranos Y Conversos","T17940"
"Marriage Blessing (Tunis)","T2682"
"Marriage Contract In Tora","T2683"
"Marriage or The Art of Acquiring","T34269"
"Marriage Song (Tunisian Arabic)","T2684"
"Marry A Yiddisher Boy","T16351"
"Marry Me! Marry Me (Instr)","T2685"
"Marry Me! Marry Me! - An Original Soundtrack Recording","T34270"
"Marry Me! Marry Me! (Eng)","T2686"
"Marry Me! Marry Me! (Freylekhs)","T2687"
"Marry Me! Marry Me! Theme (Instr)","T2688"
"Marseillaise","T34271"
"Marseillaise ","T40488"
"Marsh (Wiznets, Instr)","T2689"
"Marsh (Wiznets, Nign)","T2690"
"Marsh Fun Der Khupe","T17117"
"Marsh Hasaponim","T21259"
"Marsh Keyn Yerushalayim","T19342"
"Marsh Marsh Marsh","T41541"
"Marsh, Marsh, Marsh","T34272"
"Marsh, Marsh, Marsh, fun ''Katinka''","T39559"
"Marsillaise (Instr)","T2691"
"Marsul Lui Cuza Voda-Roumanian National March","T38424"
"Marsul Sinaia-Roumanian National March","T38423"
"Martha Schlamme at Town Hall","T34273"
"Martha Schlamme in Concert","T34274"
"Martha Schlamme Says: Kissin's No Sin and Other Folk Wisdom","T34275"
"Martha Schlamme Sings Israeli Folk Songs","T34276"
"Martha Schlamme Sings Jewish Folk Songs","T34277"
"Martha Schlamme Sings Songs of Many Lands","T34279"
"Martha: Ir Sheinung","T36261"
"Martikhim Maim","T19364"
"Martikhim Mayim","T17305"
"Martin Buber - The Life in Dialogue","T34280"
"Martin Rosenberg & Sachsenhausen..","T11645"
"Martin Schwartz Compilation","T13362"
"Martirer Blut","T2692"
"Martsepanes","T8168"
"Marusia Otravilas","T15669"
"Marusia Polka (Instr)","T10153"
"Marusja","T11013"
"Marvad Haksamim (Wonder Carpet)","T7163"
"Marvelous Little Toy (Video)","T15339"
"Marvelous Mandolin Medley (Instr)","T2693"
"Marvin David Levy: Masada - Canto de los Marranos","T34281"
"Mary A. (Heb)","T2694"
"Mary Soreanu Sings Favorites from ""The Roumanian Wedding""","T34282"
"Mary Sorianu","T34283"
"Mas Que Nada","T14659"
"Masaa Shel Nedodim","T16518"
"Masada","T358"
"Masat Nafshi (Heb)","T2695"
"Mase L'lo Shem","T17585"
"Maseltof","T37447"
"Masha (Instr)","T11169"
"Mashehu Mukhrakh Lehishtanot (Heb)","T2696"
"Mashiah Intervene","T20054"
"Mashiecks Zeiten","T39601"
"Mashke","T13734"
"Mashpil Geim (Heb)","T2697"
"Mashu Baenaym","T18680"
"Maskim Shetokhim","T17269"
"Masks And Faces (Instr)","T9913"
"Masmerim Venotzot","T18282"
"Massa's In De Cold, Cold Ground","T2698"
"Master of Klezmer Music","T34285"
"Master of Klezmer Music - Russian Sher","T34286"
"Master of Klezmer Music - Volume One","T34287"
"Master of the House","T17021"
"Master of the Keyboard","T34288"
"Master of the Universe","T23027"
"Masterpieces of the American Synagogue","T34289"
"Masterpieces of the Synagogue / The Art of Cantor Yosef 'Yosele' Rosenblatt","T34290"
"Masterpieces of the Synagogue Volume 1","T34291"
"Masterpieces of the Synagogue Volume 2","T34292"
"Masters of the Jewish Art Song","T34294"
"Masters of the Jewish Art Song: The St. Petersburg School (1908-1924)","T34295"
"Masterworks of Cantor Yossele Rosenblatt - Volume 4","T34296"
"Masterworks of Jewish Poetry","T34297"
"Masterworks of the Great Cantors","T34298"
"Masterworks of the Yiddish Theater (Volume 1)","T34299"
"Masterworks of the Yiddish Theatre, Vol. 1","T34300"
"Masterworks of Yiddish Poetry","T34302"
"Mata Que Crece Y Desvanece","T19968"
"Matai Yavo H-Mashiach / In Cheder / Sound an Alarm / Rochel M'Vako Al Boneho","T34303"
"Matai? When? (Instr)","T11959"
"Matay (When, Heb)","T9079"
"Matay Tagia Eit Lashalom (Heb)","T9605"
"Matchmaker, Matchmaker (Eng, Inst)","T2701"
"Matchmaker, Matchmaker (Eng)","T2700"
"Matchmaker, Matchmaker (Instrumental)","T14767"
"Matchmaker, Matchmaker (Yid)","T2702"
"Matchmaker's Dance (Instr)","T2699"
"Matchmakers","T34304"
"Matesha Matesha","T13339"
"Matilda","T2908"
"Matkhamam","T16425"
"Matlo-Polka","T36927"
"Matnas Busor V'Dom","T14712"
"Matnas Busor Vudom","T38598"
"Matrosky Tanetz","T34305"
"Matrosky Tants","T15193"
"Matse Balls","T12969"
"Mattathias","T42054"
"Mattathias Bold (3 Part Round)","T2703"
"Mattathias Had A Camp In The Wilderness","T20635"
"Mattathias Was Brave","T16134"
"Matti Caspi","T34306"
"Matti Caspi Sings Sasha Argov","T34307"
"Mattinata","T2704"
"Mattinata ('Tis the Day)","T34308"
"Mattityahu & Alexander","T34310"
"Matus Moja Matus (Mother Mine) ","T37483"
"Matushka Halubushka","T37087"
"Matushka Rossia","T20737"
"Matzlif Hageshem","T16446"
"Matzo Ball Merengue (Instr)","T14047"
"Matzoball (Eng)","T2705"
"Matzoh Ball Mule","T34311"
"Matzoh Balls","T13721"
"Matzoh Man","T14410"
"Maurice Samuel Readings from His Works","T34312"
"Maurice Schwartz","T34313"
"Maurice Schwartz in Episodes and Scenes From Plays","T34314"
"Mauvais Sang","T4450"
"Mavar Lachfim","T18435"
"Max and Moritz","T34315"
"Max Epstein / Violin Solo (Video)","T16700"
"Max From The Income Tax","T20921"
"Max Perlman","T34319"
"Max Perlman at the Yiddish Theatre","T34320"
"Max Perlman featuring Yiddish Songs","T34321"
"Max Perlman featuring Yiddish Songs [Hebrew label]","T34322"
"Max's Bulgar (Instr)","T10716"
"Maximoffs Doyne (Instr)","T10146"
"Maxwell Medley","T18736"
"Maxwell Street Days","T34323"
"Maxwell Street Wedding","T34325"
"Maxwell Street: A Living Memory (Video)","T15001"
"May 1945","T15054"
"May Bug (Instr)","T8349"
"May I Sing to You","T34326"
"May the Good Lord Bless and Keep You","T34327"
"May The Redemption Come","T41093"
"May The Time Not Be Distant (Eng)","T2706"
"May The Whip Of Poverty","T2707"
"May the Words (Debbie Friedman)","T112"
"May the Words (Isadore Freed)","T560"
"May the Words (Martin Kalmanoff)","T111"
"May The Words (Yih'yu L'ratson)","T8862"
"May There Always Be Sunshine","T34328"
"Maybe","T34329"
"Maybe Again","T34330"
"Maybe it Won't End Yet","T42216"
"Mayer!","T13842"
"Mayerke Mayn Zun","T42865"
"Mayim","T34331"
"Mayim (Circle Dance)","T34332"
"Mayim Ledavid (Heb)","T2708"
"Mayim Mayim","T19897"
"Mayim Rabim (Heb)","T2709"
"Mayim, Mayim","T34334"
"Maylid","T12778"
"Mayln Vayt Fun Zikh Aleyn","T14062"
"Maymu Siabru","T42449"
"Maymu Siebru (Video)","T42441"
"Mayn Alte Heym","T2710"
"Mayn Alte Heym (Berk)","T17236"
"Mayn Alte Heym (Witler)","T2711"
"Mayn Alte Heym (Yid, Eng)","T23380"
"Mayn Amerike","T41387"
"Mayn Basherter","T2712"
"Mayn Benkshaft","T2713"
"Mayn Bester Fraynd","T9549"
"Mayn Butcher","T43303"
"Mayn Elterns Fargenign","T2714"
"Mayn Ershter Tango","T2715"
"Mayn Ershter Vals","T1582"
"Mayn Ershter Vals (Instr, Medley)","T2716"
"Mayn Eybiker","T8424"
"Mayn Eynikl (Dzigan)","T2717"
"Mayn Eynikl (Telesin)","T41186"
"Mayn Eynikl (Trad)","T20220"
"Mayn Eynikls Bar Mitsva Tants (In)","T2718"
"Mayn Familien Album","T2719"
"Mayn Farmeg","T13626"
"Mayn Farmegn","T14969"
"Mayn Fayfele","T14078"
"Mayn Fidele","T20793"
"Mayn Fidl (Gerro)","T2722"
"Mayn Fidl (Miller)","T2720"
"Mayn Fidl (Perle)","T2721"
"Mayn Fidl (Triling)","T41530"
"Mayn Foterland","T16939"
"Mayn Fraynd","T21031"
"Mayn Freylekh Lid (Ikh Zing Tau..)","T8182"
"Mayn Friling","T11311"
"Mayn Gebet","T41540"
"Mayn Gezang Tsu Amerike","T4523"
"Mayn Glik","T2724"
"Mayn Glik Hob Ikh Mit Dir Gefunen","T7687"
"Mayn Goldele","T564"
"Mayn Goldn Fayfl","T42155"
"Mayn Gortn","T2725"
"Mayn Grine Yente","T14483"
"Mayn Griner Kozn","T13552"
"Mayn Gut Vaybele","T2726"
"Mayn Harts","T2727"
"Mayn Harts Benkt Nokh Dir","T11444"
"Mayn Harts Flegt Zogn Mir","T2728"
"Mayn Harts Iz A Novi","T2074"
"Mayn Harts Iz Dayn","T2729"
"Mayn Harts Mayn Harts","T43304"
"Mayn Harts Tsugeyt In Mir","T41780"
"Mayn Harts Vaynt In Mir","T2730"
"Mayn Heylig Land","T2731"
"Mayn Heym (Chester)","T41690"
"Mayn Heym (Gebirtig)","T14139"
"Mayn Heym (Imber)","T9075"
